device_name,date,time,temp,humid,soil,soil_temp,salt,bat,batcharge,wifi_ssid
4417938f3de8,23-12-2022,17:38,16.4,83,64,4095.938,0,31,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,17:44,16.5,83,60,4095.938,0,31,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,17:49,16.5,84,62,4095.938,0,31,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,17:54,16.5,83,63,4095.938,0,31,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,17:59,16.5,83,65,4095.938,0,31,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:04,16.5,84,61,4095.938,0,31,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:10,16.4,84,61,4095.938,0,30,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:15,16.4,84,60,4095.938,0,30,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:20,16.4,83,61,4095.938,0,29,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:25,16.4,84,62,4095.938,0,29,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:30,16.4,84,63,4095.938,0,29,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:35,16.4,84,65,4095.938,0,29,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:41,16.4,83,62,4095.938,0,31,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:46,16.4,83,63,4095.938,0,27,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:51,16.4,83,65,4095.938,0,30,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,18:56,16.4,82,65,4095.938,0,27,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:01,16.4,82,63,4095.938,0,27,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:07,16.4,82,65,4095.938,0,27,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:12,16.2,82,63,4095.938,0,27,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:17,16.1,82,68,4095.938,0,29,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:22,16,82,69,4095.938,0,27,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:27,16,81,69,4095.938,0,26,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:32,16,80,69,4095.938,0,27,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:38,16,80,66,4095.938,0,25,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:43,15.9,79,67,4095.938,0,25,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:48,15.8,79,68,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:53,15.8,79,70,4095.938,0,25,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,19:58,15.8,79,67,4095.938,0,14,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:04,15.8,78,67,4095.938,0,24,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:09,15.7,78,67,4095.938,0,27,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:14,15.6,79,66,4095.938,0,24,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:19,15.6,78,65,4095.938,0,13,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:24,15.6,78,69,4095.938,0,24,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:29,15.5,78,70,4095.938,0,13,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:35,15.5,78,66,4095.938,0,26,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:40,15.4,77,69,4095.938,0,23,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:45,15.4,78,71,4095.938,0,24,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:50,15.3,79,71,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,20:55,15.3,79,70,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:00,15.2,79,70,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:06,15.1,79,70,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:11,15,80,69,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:16,15,80,70,4095.938,0,21,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:21,15,81,66,4095.938,0,23,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:26,15,82,70,4095.938,0,21,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:32,15,83,69,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:37,15,83,72,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:42,14.9,83,71,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:47,14.8,84,68,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:52,14.6,84,70,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,21:57,14.7,84,71,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:03,14.8,84,72,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:08,14.8,83,71,4095.938,0,9,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:13,14.7,83,71,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:18,14.6,85,72,4095.938,0,19,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:23,14.6,84,77,4095.938,0,19,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:28,14.4,84,73,4095.938,0,19,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:34,14.4,84,73,4095.938,0,18,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:39,14.1,86,71,4095.938,0,18,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:44,14.1,85,72,4095.938,0,18,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:49,14.1,85,72,4095.938,0,17,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,22:54,13.9,85,72,4095.938,0,17,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:00,14,83,73,4095.938,0,16,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:05,14,83,73,4095.938,0,18,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:10,14,82,73,4095.938,0,16,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:15,14.1,82,72,4095.938,0,16,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:20,14.1,82,73,4095.938,0,15,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:26,14,83,75,4095.938,0,4,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:31,14.1,82,74,4095.938,0,14,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:36,14,82,74,4095.938,0,13,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:41,14,81,75,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:46,14,79,75,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:51,13.9,78,74,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,23-12-2022,23:57,13.8,76,79,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:02,13.8,75,76,4095.938,0,11,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:07,13.8,75,75,4095.938,0,11,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:12,13.7,75,76,4095.938,0,8,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:17,13.7,74,78,4095.938,0,11,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:23,13.6,75,78,4095.938,0,8,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:28,13.5,75,79,4095.938,0,6,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:33,13.5,75,80,4095.938,0,5,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:38,13.3,74,79,4095.938,0,4,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:43,13.3,76,79,4095.938,0,4,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:49,13.4,75,81,4095.938,0,4,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:54,13.2,75,82,4095.938,0,2,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,0:59,13.1,75,81,4095.938,0,1,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,1:04,13.1,76,80,4095.938,0,0,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,1:09,13.1,76,87,4095.938,0,-11,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,15:50,23.5,30,67,4095.938,0,82,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,15:55,20.7,33,68,4095.938,1,78,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,16:00,19.7,39,155,4095.938,390,50,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,16:05,20.3,91,109,4095.938,3146,69,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,16:17,21.1,97,95,4095.938,3213,47,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,16:18,,96,96,4095.938,3175,27,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,16:54,19.2,96,117,4095.938,3732,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,16:59,,97,115,4095.938,3563,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:05,19.8,97,113,4095.938,3562,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:10,19.4,97,110,4095.938,3612,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:15,19.2,97,106,4095.938,3590,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:20,18.6,97,96,4095.938,1207,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:32,,97,93,4095.938,3743,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:37,18.8,97,100,4095.938,3863,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:42,18.3,98,100,4095.938,3913,56,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:48,,98,100,4095.938,4003,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:53,17.9,98,84,4095.938,3951,64,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,17:58,17.6,99,82,4095.938,3954,62,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:03,16.9,99,77,4095.938,4031,61,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:08,16.7,99,83,4095.938,4060,57,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:14,16.3,99,88,4095.938,4084,58,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:19,15.9,99,84,4095.938,4021,47,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:24,15.8,99,84,4095.938,4020,56,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:29,15.6,99,70,4095.938,4063,55,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:35,15.8,99,80,4095.938,4094,55,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:40,15.8,99,85,4095.938,4081,54,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:45,15.8,99,83,4095.938,4085,54,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:50,,99,82,4095.938,3974,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,18:55,16.9,99,81,4095.938,470,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:00,16.7,99,89,4095.938,712,50,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:06,16.2,99,98,4095.938,865,54,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:11,15.8,99,88,4095.938,679,100,charging,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:16,15.8,,151,0,348,13,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:21,15.6,99,100,4095.938,753,40,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:27,15.6,99,105,4095.938,664,35,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:32,15.4,99,102,4095.938,786,39,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:37,15.4,,152,0,297,17,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:42,15.3,99,103,4095.938,751,38,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:47,15.3,,153,0,45,16,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:53,15.3,99,102,4095.938,690,36,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,19:58,15.3,99,106,4095.938,785,36,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:03,15.3,,153,0,267,13,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:08,15.5,99,104,4095.938,807,35,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:13,15.2,99,106,4095.938,749,35,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:19,15.1,99,104,4095.938,681,35,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:24,15.1,,162,0,7,12,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:29,15,99,101,4095.938,611,34,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:34,15,,153,0,72,12,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:39,14.9,99,104,4095.938,447,31,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:45,14.9,,161,0,80,11,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:50,15,99,105,4095.938,575,30,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,20:55,15,,153,0,114,10,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:00,14.9,99,108,4095.938,399,28,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:05,14.8,99,108,4095.938,411,29,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:10,14.8,99,106,4095.938,374,31,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:16,14.6,99,103,4095.938,327,30,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:21,14.6,99,107,4095.938,304,31,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:26,14.5,99,109,4095.938,281,31,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:31,14.3,99,105,4095.938,246,31,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:36,14.2,99,104,4095.938,223,30,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:42,14.2,99,104,4095.938,145,30,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:47,14.2,99,105,4095.938,93,30,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:52,14.1,99,104,4095.938,93,29,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,21:57,14,99,104,4095.938,79,28,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:02,13.9,99,106,4095.938,69,28,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:07,13.9,99,103,4095.938,59,28,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:13,13.8,99,105,4095.938,45,27,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:18,13.6,99,105,4095.938,43,26,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:23,13.6,99,104,4095.938,41,24,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:29,13.6,99,105,4095.938,34,26,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:34,13.3,99,105,4095.938,31,26,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:39,13.3,99,105,4095.938,20,22,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:44,13.4,99,106,4095.938,20,26,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:49,13.1,99,106,4095.938,17,25,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,22:55,13,99,105,4095.938,18,14,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:00,12.9,99,105,4095.938,15,25,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:05,12.8,99,105,4095.938,13,14,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:10,12.8,99,105,4095.938,10,24,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:15,12.6,99,106,4095.938,7,24,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:20,12.5,99,105,4095.938,5,24,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:26,12.4,99,107,4095.938,4,24,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:31,12.3,99,106,4095.938,2,24,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:36,12.2,99,106,4095.938,1,23,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:41,12.2,99,104,4095.938,1,13,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:46,12.1,99,105,4095.938,0,24,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:51,12.2,99,106,4095.938,0,23,,Fly in the sky 2.4g
4417938f3de8,24-12-2022,23:57,12.1,99,106,4095.938,0,24,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:02,12,99,105,4095.938,0,23,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:07,12,99,106,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:12,11.9,99,106,4095.938,0,23,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:17,11.7,99,105,4095.938,0,23,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:23,11.7,99,109,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:28,11.7,99,106,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:33,11.7,99,106,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:38,11.7,99,106,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:43,11.7,99,106,4095.938,0,22,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:48,11.7,99,107,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:54,11.6,99,107,4095.938,1,10,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,0:59,11.4,99,106,4095.938,0,20,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:04,11.3,99,107,4095.938,2,20,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:09,11.3,99,107,4095.938,4,20,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:14,11.4,99,106,4095.938,3,20,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:20,11.4,99,107,4095.938,8,8,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:25,11.5,99,107,4095.938,8,20,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:30,11.6,99,107,4095.938,12,20,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:35,11.5,99,109,4095.938,15,20,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:40,11.5,99,107,4095.938,16,7,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:45,11.7,99,111,4095.938,15,7,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:51,11.5,99,107,4095.938,0,18,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,1:56,11.6,99,109,4095.938,0,18,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:01,11.5,99,108,4095.938,0,18,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:06,11.3,99,109,4095.938,6,16,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:11,11.1,99,108,4095.938,0,16,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:17,11.1,99,107,4095.938,0,16,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:22,11.1,99,109,4095.938,0,16,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:27,11,99,110,4095.938,0,16,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:32,11,99,110,4095.938,0,16,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:37,11.1,99,111,4095.938,0,15,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:42,11.1,99,110,4095.938,5,14,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:48,11.1,99,110,4095.938,6,13,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:53,11.1,99,111,4095.938,4,13,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,2:58,11.1,99,110,4095.938,11,13,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:03,11,99,110,4095.938,5,0,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:08,11,99,110,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:14,10.9,99,110,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:19,10.8,99,110,4095.938,0,11,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:24,10.9,99,112,4095.938,0,11,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:31,10.9,99,114,4095.938,0,-4,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:36,11.1,99,115,4095.938,0,-3,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:41,11,99,113,4095.938,0,8,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:47,10.7,99,112,4095.938,0,8,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:52,10.6,99,114,4095.938,0,7,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,3:57,10.5,99,112,4095.938,0,6,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:02,10.4,99,115,4095.938,0,6,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:07,10.4,99,114,4095.938,0,5,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:12,10.4,99,115,4095.938,0,4,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:18,10.3,99,115,4095.938,0,4,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:23,10.2,99,115,4095.938,0,4,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:28,10.2,99,115,4095.938,0,3,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:33,10,99,114,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:38,10.1,99,110,4095.938,0,12,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:44,10.2,99,111,4095.938,0,10,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:49,10.1,99,111,4095.938,0,11,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:54,,50,112,4095.938,0,-7,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,4:59,10,99,112,4095.938,0,8,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,5:04,10,99,113,4095.938,4,8,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,5:10,10,99,113,4095.938,11,7,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,5:15,10.1,99,113,4095.938,13,6,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,5:20,10.1,99,113,4095.938,19,6,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,5:25,10.1,99,115,4095.938,21,4,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,5:30,10,99,114,4095.938,46,4,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,17:50,17.8,44,32,4095.938,48,50,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,17:55,16.6,48,33,4095.938,48,39,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:00,15.9,52,32,4095.938,49,49,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:05,15.4,52,33,4095.938,50,48,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:10,15.1,52,34,4095.938,50,47,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:16,14.8,54,31,4095.938,50,37,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:21,14.9,57,32,4095.938,50,47,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:26,14.6,55,32,4095.938,50,47,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:31,14.5,55,32,4095.938,50,47,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:36,14.5,57,32,4095.938,50,47,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:41,14.5,60,33,4095.938,50,46,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:47,14.7,56,32,4095.938,50,45,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:52,14.7,57,34,4095.938,50,45,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,18:57,14.6,59,34,4095.938,50,45,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:02,14.5,60,38,4095.938,50,45,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:07,14.5,57,33,4095.938,49,44,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:12,14.4,61,33,4095.938,49,44,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:18,14.3,60,34,4095.938,49,44,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:23,14.2,56,33,4095.938,49,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:28,14.1,57,35,4095.938,49,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:33,14.1,59,33,4095.938,49,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:38,13.9,60,32,4095.938,49,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:44,14,59,33,4095.938,49,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:49,13.9,59,34,4095.938,48,31,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:54,13.9,61,34,4095.938,48,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,19:59,13.8,60,33,4095.938,47,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:04,13.7,61,34,4095.938,48,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:09,13.6,59,33,4095.938,48,43,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:15,13.6,60,34,4095.938,48,42,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:20,13.5,62,33,4095.938,48,42,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:25,13.5,62,36,4095.938,48,42,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:30,13.4,62,35,4095.938,48,41,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:35,13.1,61,35,4095.938,47,41,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:41,13.2,63,34,4095.938,48,40,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:46,13.1,63,36,4095.938,47,41,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:51,13.1,63,37,4095.938,47,40,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,20:56,13,63,34,4095.938,45,29,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,21:01,13,65,34,4095.938,47,40,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,21:06,13,64,35,4095.938,47,40,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,21:12,12.9,63,36,4095.938,47,40,,Fly in the sky 2.4g
4417938f3de8,25-12-2022,21:17,13,64,35,4095.938,47,40,,Fly in the sky 2.4g
